,bee count,plant,state,county,latitude,longitude
6980,1,Lupinus sp.,Washington,Yakima,46.63835,-121.38967
6981,1,Trifolium sp.,Wyoming,Washakie,44.16488,-107.2138
6985,1,Penstemon sp.,Washington,Skagit,48.485929999999996,-121.0843
6990,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
6991,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
6992,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
6993,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
6994,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
6995,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
6996,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
6997,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7023,1,Rubus parviflorus,Washington,Skagit,48.58761,-120.8037
7024,1,Rubus parviflorus,Washington,Skagit,48.58761,-120.8037
7025,1,Rubus parviflorus,Washington,Skagit,48.58761,-120.8037
7027,1,Lupinus sp.,Washington,Chelan,48.519059999999996,-120.73406999999999
7028,1,Lupinus sp.,Washington,Chelan,48.519059999999996,-120.73406999999999
7029,1,Lupinus sp.,Washington,Chelan,48.519059999999996,-120.73406999999999
7030,1,Lupinus sp.,Washington,Chelan,48.519059999999996,-120.73406999999999
7031,1,Lupinus sp.,Washington,Chelan,48.519059999999996,-120.73406999999999
7032,1,Lupinus sp.,Washington,Chelan,48.519059999999996,-120.73406999999999
7033,1,Lupinus sp.,Washington,Chelan,48.519059999999996,-120.73406999999999
7034,1,Lupinus sp.,Washington,Chelan,48.519059999999996,-120.73406999999999
7035,1,Lupinus sp.,Washington,Chelan,48.519059999999996,-120.73406999999999
7036,1,Lupinus sp.,Washington,Chelan,48.519059999999996,-120.73406999999999
7046,1,Lathyrus sp.,Washington,Mason,47.4775,-123.08805
7047,1,Epilobium sp.,Washington,Okanogan,48.599340000000005,-120.54421
7055,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7056,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7086,1,Epilobium angustifolium,Washington,King,47.16485,-121.74508999999999
7097,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7098,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7099,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7100,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7101,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7102,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7103,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7104,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7105,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7106,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7107,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7108,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7109,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7110,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7111,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7112,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7114,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7115,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7116,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7117,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7118,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7119,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7120,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7121,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7122,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7123,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7124,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7125,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7126,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7127,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7128,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7129,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7130,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7131,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7132,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7134,1,Dodecatheon alpinum,Oregon,Hood River,45.32592,-121.65996000000001
7135,1,Dodecatheon alpinum,Oregon,Hood River,45.32592,-121.65996000000001
7136,1,Dodecatheon alpinum,Oregon,Hood River,45.32592,-121.65996000000001
7140,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7148,1,Penstemon sp.,Oregon,Douglas,43.136829999999996,-122.14285
7150,1,Spiraea douglasii,Oregon,Douglas,43.136829999999996,-122.14285
7154,1,Hypericum perforatum,Oregon,Douglas,43.3194,-122.18836999999999
7156,1,Rubus allegheniensis,Oregon,Clackamas,45.36788,-122.00958
7157,1,Rubus sp.,Oregon,Clackamas,45.30253,-121.77001000000001
7158,1,Penstemon sp.,Oregon,Clackamas,45.30253,-121.77001000000001
7159,1,Spiraea douglasii,Oregon,Clackamas,45.36788,-122.00958
7160,1,Spiraea douglasii,Oregon,Clackamas,45.36788,-122.00958
7161,1,Spiraea douglasii,Oregon,Clackamas,45.36788,-122.00958
7162,1,Spiraea douglasii,Oregon,Clackamas,45.36788,-122.00958
7163,1,Spiraea douglasii,Oregon,Clackamas,45.36788,-122.00958
7164,1,Spiraea douglasii,Oregon,Clackamas,45.36788,-122.00958
7165,1,Spiraea douglasii,Oregon,Clackamas,45.36788,-122.00958
7166,1,Spiraea douglasii,Oregon,Clackamas,45.36788,-122.00958
7167,1,Spiraea douglasii,Oregon,Clackamas,45.36788,-122.00958
7168,1,Spiraea douglasii,Oregon,Clackamas,45.36788,-122.00958
7169,1,Rubus allegheniensis,Oregon,Clackamas,45.36788,-122.00958
7170,1,Trifolium sp.,Wyoming,Washakie,44.1681,-107.2109
7171,1,Trifolium sp.,Wyoming,Washakie,44.1681,-107.2109
7172,1,Mertensia sp.,Wyoming,Washakie,44.1681,-107.2109
7173,1,Rubus allegheniensis,Oregon,Clackamas,45.36788,-122.00958
7174,1,Rubus allegheniensis,Oregon,Clackamas,45.36788,-122.00958
7175,1,Rubus allegheniensis,Oregon,Clackamas,45.36788,-122.00958
7176,1,Rubus allegheniensis,Oregon,Clackamas,45.36788,-122.00958
7177,1,Rubus allegheniensis,Oregon,Clackamas,45.36788,-122.00958
7178,1,Rubus allegheniensis,Oregon,Clackamas,45.36788,-122.00958
7179,1,Rubus allegheniensis,Oregon,Clackamas,45.36788,-122.00958
7180,1,Lupinus sp.,Oregon,Clackamas,45.30253,-121.77001000000001
7181,1,Lupinus sp.,Oregon,Clackamas,45.30253,-121.77001000000001
7182,1,Lupinus sp.,Oregon,Clackamas,45.30253,-121.77001000000001
7183,1,Lupinus sp.,Oregon,Clackamas,45.30253,-121.77001000000001
7184,1,Lupinus sp.,Oregon,Clackamas,45.30253,-121.77001000000001
7185,1,Lupinus sp.,Oregon,Clackamas,45.30253,-121.77001000000001
7187,1,Spiraea douglasii,Oregon,Douglas,43.136829999999996,-122.14285
7188,1,Spiraea douglasii,Oregon,Douglas,43.136829999999996,-122.14285
7189,1,Spiraea douglasii,Oregon,Douglas,43.136829999999996,-122.14285
7190,1,Hypericum perforatum,Oregon,Douglas,43.3194,-122.18836999999999
7191,1,Penstemon sp.,Oregon,Douglas,43.136829999999996,-122.14285
7192,1,Penstemon sp.,Oregon,Douglas,43.136829999999996,-122.14285
7193,1,Penstemon sp.,Oregon,Douglas,43.136829999999996,-122.14285
7198,1,Dodecatheon alpinum,Oregon,Hood River,45.32592,-121.65996000000001
7199,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7200,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7201,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7202,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7203,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7204,1,Hypericum perforatum,Oregon,Douglas,43.3194,-122.18836999999999
7206,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7207,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7208,1,Lupinus sp.,Oregon,Hood River,45.32592,-121.65996000000001
7210,1,Tilia sp.,Oregon,Lake,42.1836,-120.34899999999999
7211,1,Lathyrus odoratus,Oregon,Lane,43.67347,-122.23873999999999
7212,1,Spiraea douglasii,Oregon,Lane,43.67344,-122.23879
7214,1,Rudbeckia sp.,Oregon,Umatilla,45.77617,-118.08175
7215,1,Cirsium arvense,Oregon,Umatilla,45.77617,-118.08175
7217,1,Rudbeckia sp.,Oregon,Umatilla,45.77617,-118.08175
7218,1,Tilia sp.,Oregon,Lake,42.1836,-120.34899999999999
7219,1,Tilia sp.,Oregon,Lake,42.1836,-120.34899999999999
7221,1,Tilia sp.,Oregon,Lake,42.1836,-120.34899999999999
7222,1,Lathyrus odoratus,Oregon,Lane,43.67347,-122.23873999999999
7223,1,Lathyrus odoratus,Oregon,Lane,43.67347,-122.23873999999999
7224,1,Lathyrus odoratus,Oregon,Lane,43.67347,-122.23873999999999
7225,1,Lathyrus odoratus,Oregon,Lane,43.67347,-122.23873999999999
7226,1,Lathyrus odoratus,Oregon,Lane,43.67347,-122.23873999999999
7227,1,Lathyrus odoratus,Oregon,Lane,43.67347,-122.23873999999999
7228,1,Lathyrus odoratus,Oregon,Lane,43.67347,-122.23873999999999
7229,1,Lathyrus odoratus,Oregon,Lane,43.67347,-122.23873999999999
7230,1,Lathyrus odoratus,Oregon,Lane,43.67347,-122.23873999999999
7231,1,Lathyrus odoratus,Oregon,Lane,43.67347,-122.23873999999999
7232,1,Spiraea douglasii,Oregon,Klamath,42.38925,-122.21477
7233,1,Spiraea douglasii,Oregon,Klamath,42.38925,-122.21477
7234,1,Spiraea douglasii,Oregon,Klamath,42.38925,-122.21477
7235,1,Lupinus sp.,Oregon,Klamath,42.38925,-122.21477
7236,1,Spiraea douglasii,Oregon,Klamath,42.38925,-122.21477
7280,1,Zigadenus sp.,Oregon,Klamath,42.38925,-122.21477
7281,1,Zigadenus sp.,Oregon,Klamath,42.38925,-122.21477
7283,1,Zigadenus sp.,Oregon,Klamath,42.38925,-122.21477
7284,1,Zigadenus sp.,Oregon,Klamath,42.38925,-122.21477
7285,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7286,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7287,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7288,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7289,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7290,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7291,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7292,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7293,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7294,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7295,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7296,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7297,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7298,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7299,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7300,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7301,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7302,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7303,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7304,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7305,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7306,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7307,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7308,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7309,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7310,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7311,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7312,1,Rubus parviflorus,Oregon,Jackson,42.27179,-122.6074
7314,1,Lupinus sp.,Oregon,Jackson,42.90313,-122.30127
7315,1,Lupinus sp.,Oregon,Jackson,42.90313,-122.30127
7316,1,Lupinus sp.,Oregon,Jackson,42.90313,-122.30127
7317,1,Lupinus sp.,Oregon,Jackson,42.90313,-122.30127
7318,1,Lupinus sp.,Oregon,Jackson,42.90313,-122.30127
7319,1,Lupinus sp.,Oregon,Jackson,42.90313,-122.30127
7320,1,Lupinus sp.,Oregon,Jackson,42.90313,-122.30127
7321,1,Lupinus sp.,Oregon,Jackson,42.90313,-122.30127
7322,1,Lupinus sp.,Oregon,Jackson,42.90313,-122.30127
7323,1,Lupinus sp.,Oregon,Jackson,42.90313,-122.30127
7324,1,Lupinus sp.,Oregon,Jackson,42.90313,-122.30127
7325,1,Lupinus sp.,Oregon,Jackson,42.90313,-122.30127
7326,1,Lupinus sp.,Oregon,Jackson,42.90313,-122.30127
7327,1,Lupinus sp.,Oregon,Jackson,42.90313,-122.30127
7328,1,Lupinus sp.,Oregon,Jackson,42.90313,-122.30127
7329,1,Lupinus sp.,Oregon,Jackson,42.90313,-122.30127
7330,1,Lupinus sp.,Oregon,Jackson,42.90313,-122.30127
7331,1,Lupinus sp.,Oregon,Jackson,42.90313,-122.30127
7332,1,Lupinus sp.,Oregon,Jackson,42.90313,-122.30127
7335,1,Delphinium sp.,Oregon,Jackson,42.27179,-122.6074
7336,1,Delphinium sp.,Oregon,Jackson,42.27179,-122.6074
7337,1,Delphinium sp.,Oregon,Jackson,42.27179,-122.6074
7371,1,Agastache sp.,Oregon,Union,45.65833,-118.02528000000001
7372,1,Agastache sp.,Oregon,Union,45.65833,-118.02528000000001
7374,1,Agastache sp.,Oregon,Union,45.65833,-118.02528000000001
7375,1,Agastache sp.,Oregon,Union,45.65833,-118.02528000000001
7376,1,Agastache sp.,Oregon,Union,45.65833,-118.02528000000001
7377,1,Agastache sp.,Oregon,Union,45.65833,-118.02528000000001
7378,1,Agastache sp.,Oregon,Union,45.65833,-118.02528000000001
7379,1,Agastache sp.,Oregon,Union,45.65833,-118.02528000000001
7380,1,Agastache sp.,Oregon,Union,45.65833,-118.02528000000001
7393,1,Mertensia sp.,Washington,Columbia,46.09337,-117.87671999999999
7394,1,Mertensia sp.,Washington,Columbia,46.09337,-117.87671999999999
7395,1,Phacelia sp.,Washington,Columbia,46.09337,-117.87671999999999
7396,1,Epilobium angustifolium,Washington,King,47.16485,-121.74508999999999
7397,1,Epilobium angustifolium,Washington,King,47.16485,-121.74508999999999
7491,1,Epilobium angustifolium,Washington,Okanogan,48.599340000000005,-120.54421
7492,1,Epilobium sp.,Washington,Okanogan,48.599340000000005,-120.54421
7493,1,Epilobium angustifolium,Washington,Okanogan,48.599340000000005,-120.54421
7494,1,Epilobium angustifolium,Washington,Okanogan,48.599340000000005,-120.54421
7507,1,Lathyrus sp.,Washington,Mason,47.4775,-123.08805
7508,1,Lathyrus sp.,Washington,Mason,47.4775,-123.08805
7536,1,Rubus parviflorus,Washington,Skagit,48.58761,-120.8037
7537,1,Rubus parviflorus,Washington,Skagit,48.58761,-120.8037
7538,1,Rubus parviflorus,Washington,Skagit,48.58761,-120.8037
7539,1,Rubus parviflorus,Washington,Skagit,48.58761,-120.8037
7540,1,Rubus parviflorus,Washington,Skagit,48.58761,-120.8037
7541,1,Rubus parviflorus,Washington,Skagit,48.58761,-120.8037
7542,1,Epilobium angustifolium,Washington,Skagit,48.62165,-120.83583
7543,1,Epilobium angustifolium,Washington,Skagit,48.62165,-120.83583
7544,1,Epilobium angustifolium,Washington,Skagit,48.62165,-120.83583
7545,1,Spiraea douglasii,Washington,Skagit,48.62165,-120.83583
7546,1,Spiraea douglasii,Washington,Skagit,48.62165,-120.83583
7547,1,Penstemon sp.,Washington,Skagit,48.62165,-120.83583
7548,1,Symphoricarpos albus,Washington,Skagit,48.5272,-121.97182
7549,1,Symphoricarpos albus,Washington,Skagit,48.5272,-121.97182
7550,1,Spiraea douglasii,Washington,Skagit,48.62165,-120.83583
7561,1,Rubus parviflorus,Washington,Skagit,48.58761,-120.8037
7598,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7599,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7600,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7601,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7602,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7603,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7604,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7605,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7606,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7607,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7608,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7609,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7610,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7611,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7612,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7613,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7614,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7615,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7616,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7617,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7618,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7619,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7620,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7621,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7622,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7623,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7624,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7625,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7626,1,Rubus discolor,Washington,San Juan,48.64107,-122.97676000000001
7627,1,Symphoricarpos albus,Washington,Skagit,48.5272,-121.97182
7647,1,Penstemon sp.,Washington,Skagit,48.485929999999996,-121.0843
7654,1,Trifolium pratense,Washington,Thurston,47.05577,-122.92571000000001
7655,1,Trifolium pratense,Washington,Thurston,47.05577,-122.92571000000001
7656,1,Trifolium pratense,Washington,Thurston,47.05577,-122.92571000000001
7657,1,Trifolium pratense,Washington,Thurston,47.05577,-122.92571000000001
7658,1,Trifolium pratense,Washington,Thurston,47.05577,-122.92571000000001
7659,1,Trifolium pratense,Washington,Thurston,47.05577,-122.92571000000001
7660,1,Trifolium pratense,Washington,Thurston,47.05577,-122.92571000000001
7661,1,Trifolium pratense,Washington,Thurston,47.05577,-122.92571000000001
7662,1,Trifolium pratense,Washington,Thurston,47.05577,-122.92571000000001
7663,1,Trifolium pratense,Washington,Thurston,47.05577,-122.92571000000001
7664,1,Trifolium pratense,Washington,Thurston,47.05577,-122.92571000000001
7665,1,Trifolium pratense,Washington,Thurston,47.05577,-122.92571000000001
7666,1,Trifolium pratense,Washington,Thurston,47.05577,-122.92571000000001
7667,1,Trifolium pratense,Washington,Thurston,47.05577,-122.92571000000001
7668,1,Trifolium pratense,Washington,Thurston,47.05577,-122.92571000000001
7669,1,Trifolium pratense,Washington,Thurston,47.05577,-122.92571000000001
7670,1,Trifolium pratense,Washington,Thurston,47.05577,-122.92571000000001
7674,1,Lupinus sp.,Washington,Yakima,46.63835,-121.38967
7675,1,Lupinus sp.,Washington,Yakima,46.63835,-121.38967
7676,1,Lupinus sp.,Washington,Yakima,46.63835,-121.38967
7677,1,Lupinus sp.,Washington,Yakima,46.63835,-121.38967
7687,1,Aster sp.,Wyoming,Sheridan,44.7763,-107.4396
7688,1,Aster sp.,Wyoming,Sheridan,44.7763,-107.4396
7690,1,Trifolium sp.,Wyoming,Washakie,44.16488,-107.2138
7691,1,Withheld,Wyoming,Teton,44.0,-111.0
7692,1,Withheld,Wyoming,Teton,44.0,-111.0
7693,1,Senecio sp.,Wyoming,Washakie,44.16488,-107.2138
7694,1,Senecio sp.,Wyoming,Washakie,44.16488,-107.2138
7695,1,Withheld,Wyoming,Teton,44.0,-111.0
7696,1,Withheld,Wyoming,Teton,44.0,-111.0
7697,1,Withheld,Wyoming,Teton,44.0,-111.0
7698,1,Withheld,Wyoming,Teton,44.0,-111.0
7699,1,Withheld,Wyoming,Teton,44.0,-111.0
7700,1,Withheld,Wyoming,Teton,44.0,-111.0
7702,1,Withheld,Wyoming,Teton,44.0,-111.0
7703,1,Withheld,Wyoming,Teton,44.0,-111.0
7704,1,Withheld,Wyoming,Teton,44.0,-111.0
7705,1,Withheld,Wyoming,Teton,44.0,-111.0
7706,1,Withheld,Wyoming,Teton,44.0,-111.0
7707,1,Withheld,Wyoming,Teton,44.0,-111.0
7708,1,Withheld,Wyoming,Teton,44.0,-111.0
7709,1,Withheld,Wyoming,Teton,44.0,-111.0
7710,1,Withheld,Wyoming,Teton,44.0,-111.0
7711,1,Withheld,Wyoming,Teton,44.0,-111.0
7712,1,Withheld,Wyoming,Teton,44.0,-111.0
7713,1,Withheld,Wyoming,Teton,44.0,-111.0
7714,1,Withheld,Wyoming,Teton,44.0,-111.0
7715,1,Withheld,Wyoming,Teton,44.0,-111.0
7716,1,Withheld,Wyoming,Teton,44.0,-111.0
7717,1,Withheld,Wyoming,Teton,44.0,-111.0
7718,1,Withheld,Wyoming,Teton,44.0,-111.0
7719,1,Withheld,Wyoming,Teton,44.0,-111.0
7720,1,Withheld,Wyoming,Teton,44.0,-111.0
7721,1,Withheld,Wyoming,Teton,44.0,-111.0
7722,1,Withheld,Wyoming,Teton,44.0,-111.0
7723,1,Withheld,Wyoming,Teton,44.0,-111.0
7724,1,Withheld,Wyoming,Teton,44.0,-111.0
7725,1,Withheld,Wyoming,Teton,44.0,-111.0
7726,1,Withheld,Wyoming,Teton,44.0,-111.0
7727,1,Melilotus sp.,Wyoming,Albany,41.34644,-106.18425
7728,1,Melilotus sp.,Wyoming,Albany,41.34644,-106.18425
7729,1,Melilotus sp.,Wyoming,Albany,41.34644,-106.18425
7730,1,Melilotus sp.,Wyoming,Albany,41.34644,-106.18425
7731,1,Melilotus sp.,Wyoming,Albany,41.34644,-106.18425
7732,1,Melilotus sp.,Wyoming,Albany,41.34644,-106.18425
7733,1,Melilotus sp.,Wyoming,Albany,41.34644,-106.18425
7734,1,Melilotus sp.,Wyoming,Albany,41.34644,-106.18425
7735,1,Melilotus sp.,Wyoming,Albany,41.34644,-106.18425
7737,1,Geranium sp.,Wyoming,Big Horn,44.80227,-107.90035
7738,1,Geranium sp.,Wyoming,Big Horn,44.80227,-107.90035
7739,1,Geranium sp.,Wyoming,Big Horn,44.80227,-107.90035
7741,1,Geranium sp.,Wyoming,Big Horn,44.80227,-107.90035
7742,1,Geranium sp.,Wyoming,Big Horn,44.80227,-107.90035
7743,1,Geranium sp.,Wyoming,Big Horn,44.80227,-107.90035
7744,1,Geranium sp.,Wyoming,Big Horn,44.80227,-107.90035
7745,1,Geranium sp.,Wyoming,Big Horn,44.80227,-107.90035
7870,1,Cirsium sp.,Colorado,Boulder,39.94036,-105.5595
7871,1,Cirsium sp.,Colorado,Boulder,39.94036,-105.5595
7872,1,Cirsium sp.,Colorado,Boulder,39.94036,-105.5595
7873,1,Aster sp.,Colorado,Larimer,40.430409999999995,-105.73381
7874,1,Aster sp.,Colorado,Larimer,40.430409999999995,-105.73381
7875,1,Aster sp.,Colorado,Larimer,40.430409999999995,-105.73381
7876,1,Aster sp.,Colorado,Larimer,40.430409999999995,-105.73381
7877,1,Aster sp.,Colorado,Larimer,40.430409999999995,-105.73381
7878,1,Aster sp.,Colorado,Larimer,40.430409999999995,-105.73381
7879,1,Aster sp.,Colorado,Larimer,40.430409999999995,-105.73381
7880,1,Aster sp.,Colorado,Larimer,40.430409999999995,-105.73381
7881,1,Aster sp.,Colorado,Larimer,40.430409999999995,-105.73381
7882,1,Rosa sp.,Colorado,Larimer,40.430409999999995,-105.73381
7883,1,Rosa sp.,Colorado,Larimer,40.430409999999995,-105.73381
7921,1,Cirsium arvense,Colorado,Gunnison,38.32304,-107.4761
7931,1,Trifolium repens,Alaska,Valdez-Cordova,62.52588000000001,-145.51469
7932,1,Epilobium parviflorum,Alaska,Valdez-Cordova,63.193630000000006,-145.6486
7933,1,Epilobium latifolium,Alaska,Valdez-Cordova,61.3871,-145.2288
7934,1,Epilobium parviflorum,Alaska,Valdez-Cordova,63.193630000000006,-145.6486
7935,1,Epilobium parviflorum,Alaska,Valdez-Cordova,63.193630000000006,-145.6486
7936,1,Trifolium repens,Alaska,Valdez-Cordova,61.3871,-145.2288
7937,1,Trifolium repens,Alaska,Valdez-Cordova,61.3871,-145.2288
7938,1,Asteraceae sp.,Alaska,Valdez-Cordova,61.3871,-145.2288
7939,1,Asteraceae sp.,Alaska,Valdez-Cordova,61.3871,-145.2288
7940,1,Asteraceae sp.,Alaska,Valdez-Cordova,61.3871,-145.2288
7941,1,Epilobium latifolium,Alaska,Valdez-Cordova,61.3871,-145.2288
7942,1,Epilobium latifolium,Alaska,Valdez-Cordova,61.3871,-145.2288
7943,1,Epilobium latifolium,Alaska,Valdez-Cordova,61.3871,-145.2288
7944,1,Epilobium latifolium,Alaska,Valdez-Cordova,61.3871,-145.2288
7945,1,Melilotus alba,Alaska,Yukon-Koyukuk,65.8809,-149.7271
7946,1,Melilotus alba,Alaska,Yukon-Koyukuk,65.8809,-149.7271
7947,1,Epilobium parviflorum,Alaska,Matanuska-Susitna,61.98675,-147.0767
7948,1,Epilobium parviflorum,Alaska,Matanuska-Susitna,61.98675,-147.0767
7949,1,Epilobium parviflorum,Alaska,Matanuska-Susitna,61.98675,-147.0767
7950,1,Epilobium parviflorum,Alaska,Matanuska-Susitna,63.1504,-149.4101
7951,1,Epilobium parviflorum,Alaska,Matanuska-Susitna,63.1504,-149.4101
7952,1,Epilobium parviflorum,Alaska,Matanuska-Susitna,63.1504,-149.4101
7953,1,Epilobium parviflorum,Alaska,Matanuska-Susitna,63.1504,-149.4101
7954,1,Epilobium parviflorum,Alaska,Fairbanks North Star,64.6401,-146.8648
7955,1,Trifolium repens,Alaska,Fairbanks North Star,65.2109,-148.1078
7960,1,Trifolium sp.,Oregon,Baker,45.00633,-117.51675
7961,1,Trifolium sp.,Oregon,Baker,45.00633,-117.51675
7963,1,Symphoricarpos albus,Oregon,Baker,45.00649,-117.57936000000001
7964,1,Symphoricarpos albus,Oregon,Baker,45.00649,-117.57936000000001
7965,1,Symphoricarpos albus,Oregon,Baker,45.00649,-117.57936000000001
